action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24507578,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1CC,,,CHEMBL5053536,J Med Chem,2021,"{'bei': '19.47', 'le': '0.36', 'lle': '6.73', 'sei': '9.51'}",CHEMBL5084022,,CHEMBL5084022,9.08,0,http://www.openphacts.org/units/Nanomolar,3837357,=,1,1,=,,IC50,nM,,0.83,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,0.83
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24507579,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@@H]1CC,,,CHEMBL5053536,J Med Chem,2021,"{'bei': '17.25', 'le': '0.32', 'lle': '5.70', 'sei': '8.43'}",CHEMBL5088601,,CHEMBL5088601,8.04,0,http://www.openphacts.org/units/Nanomolar,3837358,=,1,1,=,,IC50,nM,,9.01,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,9.01
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24507580,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(=O)C1CC1,,,CHEMBL5053536,J Med Chem,2021,"{'bei': '16.44', 'le': '0.31', 'lle': '5.52', 'sei': '8.24'}",CHEMBL5075095,,CHEMBL5075095,7.87,0,http://www.openphacts.org/units/Nanomolar,3837359,=,1,1,=,,IC50,nM,,13.54,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,13.54
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24507581,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5054878,Inhibition of recombinant human PARP1 using NAD+ as substrate incubated for 1 hr by ELISA,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C(=O)C1CC1,,,CHEMBL5053536,J Med Chem,2021,"{'bei': '15.92', 'le': '0.30', 'lle': '5.27', 'sei': '7.98'}",CHEMBL5094748,,CHEMBL5094748,7.62,0,http://www.openphacts.org/units/Nanomolar,3837360,=,1,1,=,,IC50,nM,,24.06,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,24.06
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508645,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '12.62', 'le': '0.23', 'lle': '2.44', 'sei': '4.79'}",CHEMBL5076077,,CHEMBL5076077,6.82,0,http://www.openphacts.org/units/Nanomolar,3837556,=,1,1,=,,IC50,nM,,150.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,150.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508646,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1ccc(C)s1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '11.11', 'le': '0.21', 'lle': '1.47', 'sei': '4.55'}",CHEMBL5083420,,CHEMBL5083420,6.47,0,http://www.openphacts.org/units/Nanomolar,3837557,=,1,1,=,,IC50,nM,,338.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,338.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508647,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1ccccc1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '11.26', 'le': '0.21', 'lle': '1.71', 'sei': '4.45'}",CHEMBL5077940,,CHEMBL5077940,6.34,0,http://www.openphacts.org/units/Nanomolar,3837558,=,1,1,=,,IC50,nM,,461.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,461.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508648,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1cccc(C(F)(F)F)c1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '9.13', 'le': '0.17', 'lle': '0.11', 'sei': '4.04'}",CHEMBL5077464,,CHEMBL5077464,5.75,0,http://www.openphacts.org/units/Nanomolar,3837559,=,1,1,=,,IC50,nM,,1756.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,1756.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508649,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1Cc1ccc(OC)cc1OC,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '10.03', 'le': '0.19', 'lle': '1.59', 'sei': '3.88'}",CHEMBL5094021,,CHEMBL5094021,6.24,0,http://www.openphacts.org/units/Nanomolar,3837560,=,1,1,=,,IC50,nM,,570.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,570.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508650,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '14.43', 'le': '0.26', 'lle': '3.00', 'sei': '5.53'}",CHEMBL5092812,,CHEMBL5092812,7.37,0,http://www.openphacts.org/units/Nanomolar,3837561,=,1,1,=,,IC50,nM,,43.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,43.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508651,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](CC)C(=O)N2C,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '11.74', 'le': '0.22', 'lle': '1.74', 'sei': '4.58'}",CHEMBL5089076,,CHEMBL5089076,6.51,0,http://www.openphacts.org/units/Nanomolar,3837562,=,1,1,=,,IC50,nM,,306.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,306.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508652,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC(C)C)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '10.00', 'le': '0.18', 'lle': '0.54', 'sei': '4.00'}",CHEMBL5083406,,CHEMBL5083406,5.69,0,http://www.openphacts.org/units/Nanomolar,3837563,=,1,1,=,,IC50,nM,,2052.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,2052.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508653,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC3CCCC3)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '9.65', 'le': '0.18', 'lle': '0.05', 'sei': '4.03'}",CHEMBL5092201,,CHEMBL5092201,5.74,0,http://www.openphacts.org/units/Nanomolar,3837564,=,1,1,=,,IC50,nM,,1825.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,1825.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508654,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '13.10', 'le': '0.24', 'lle': '2.92', 'sei': '4.84'}",CHEMBL5085356,,CHEMBL5085356,6.90,0,http://www.openphacts.org/units/Nanomolar,3837565,=,1,1,=,,IC50,nM,,127.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,127.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508655,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(N(C)c3ccc(-c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '14.22', 'le': '0.26', 'lle': '3.49', 'sei': '5.90'}",CHEMBL5084388,,CHEMBL5084388,7.89,0,http://www.openphacts.org/units/Nanomolar,3837566,=,1,1,=,,IC50,nM,,13.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,13.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508656,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1N(C)c1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '14.06', 'le': '0.26', 'lle': '3.59', 'sei': '5.69'}",CHEMBL5086559,,CHEMBL5086559,7.60,0,http://www.openphacts.org/units/Nanomolar,3837567,=,1,1,=,,IC50,nM,,25.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,25.0
,Not Determined,24508657,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,,,CHEMBL5053549,J Med Chem,2021,,CHEMBL1957266,,CHEMBL1957266,,0,,3837568,,1,0,,,IC50,,,,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,,,,
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508658,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '21.23', 'le': '0.39', 'lle': '6.87', 'sei': '10.68'}",CHEMBL521686,OLAPARIB,CHEMBL521686,9.22,1,http://www.openphacts.org/units/Nanomolar,3837569,=,1,1,=,,IC50,nM,,0.6,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,0.6
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508659,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(Cc4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '11.63', 'le': '0.21', 'lle': '2.15', 'sei': '4.53'}",CHEMBL5085883,,CHEMBL5085883,6.45,0,http://www.openphacts.org/units/Nanomolar,3837570,=,1,1,=,,IC50,nM,,355.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,355.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508660,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NCc4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '10.82', 'le': '0.20', 'lle': '2.83', 'sei': '3.77'}",CHEMBL5094572,,CHEMBL5094572,6.47,0,http://www.openphacts.org/units/Nanomolar,3837571,=,1,1,=,,IC50,nM,,341.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,341.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508661,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(CC(=O)NCc4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '10.30', 'le': '0.19', 'lle': '2.73', 'sei': '3.68'}",CHEMBL5071405,,CHEMBL5071405,6.30,0,http://www.openphacts.org/units/Nanomolar,3837572,=,1,1,=,,IC50,nM,,498.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,498.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508662,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(C)c4nc5c(C(N)=O)cccc5[nH]4)cc3OC)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '11.65', 'le': '0.22', 'lle': '1.77', 'sei': '4.66'}",CHEMBL5094051,,CHEMBL5094051,6.63,0,http://www.openphacts.org/units/Nanomolar,3837573,=,1,1,=,,IC50,nM,,236.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,236.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24508663,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.75', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '45.0'}]",CHEMBL5055122,Inhibition of PARP1 (unknown origin) incubated for 45 mins in presence of biotinylated-NAD+ by microplate reader analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@H]1C(=O)N(C)c2cnc(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)nc2N1C1CCCC1,,,CHEMBL5053549,J Med Chem,2021,"{'bei': '13.34', 'le': '0.24', 'lle': '2.44', 'sei': '5.12'}",CHEMBL5094534,,CHEMBL5094534,6.81,0,http://www.openphacts.org/units/Nanomolar,3837574,=,1,1,=,,IC50,nM,,155.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,155.0
